"","InfantID","startsec","endsec","addressee","intensity","meanf0Hz","meanf0mel","stdf0mel","stdf0Hz"
"3272","WW33",38110.48,38112.715,"T",76.1039554949706,160.851326611545,135.448468469842,69.7396147966914,131.803485861219
"3273","WW33",38112.941,38115.45,"T",76.2270776143151,136.756797217186,118.745166213277,58.4170848281726,84.5571602412876
"3274","WW33",38115.785,38116.764,"T",67.6519291520818,426.834003976359,285.967731953564,181.672427748598,351.669980107296
"3275","WW33",38117.067,38117.898,"T",72.1427706553601,115.09248087977,103.869792830501,26.5850082076867,32.2768565646296
"3276","WW33",38118.196,38119.162,"T",72.8814964717789,158.79360695122,135.797521682674,61.4629506580676,90.8191074346838
"3277","WW33",38120.935,38121.604,"U",62.8241941031027,528.947004539569,347.487838701594,170.796882510149,301.258544281023
"3278","WW33",38122.296,38123.422,"N",60.4847920994033,132.595944486887,116.131385757609,51.3149982245922,77.3136307246968
"3279","WW33",38123.54,38123.859,"N",60.644229417048,333.619622541123,221.045480704403,215.371694111629,393.591215126761
"3280","WW33",38124.69,38125.223,"N",51.679231451417,651.651812678205,429.800813871566,7.52914490660907,16.4541534912408
"3281","WW33",38127.664,38128.046,"N",55.3566507057871,274.868175399886,222.913572138454,2.67726779073013,4.01960214981706
"3282","WW33",38129.008,38129.365,"N",62.9686135221752,125.348625377742,112.911076304859,3.38432103494337,4.14178874395779
"3283","WW33",38135.4,38137.816,"N",65.8545393672101,154.916615244059,131.830573062171,67.4476721634996,105.394115674526
"3284","WW33",38138.06,38140.467,"N",62.5679551621705,189.179366706367,160.121332912427,50.6941752989945,75.4980764330328
"3285","WW33",38140.877,38142.431,"N",68.8665708518923,184.6146512745,151.017335577348,91.1862183943671,141.78316126715
"3286","WW33",38142.57,38146.81,"N",68.6155860346038,424.316600003703,307.664046099379,86.1771382784367,159.018049422907
"3287","WW33",38147.791,38148.244,"N",57.9596320727102,685.212126840006,444.506915128268,24.8765742391376,54.9651370090126
"3288","WW33",38148.564,38148.967,"N",52.5715227721288,NA,NA,NA,NA
"3289","WW33",38149.567,38151.382,"N",68.4401945107752,NA,NA,NA,NA
"3290","WW33",38151.747,38154.226,"N",53.888092152192,347.276869260665,255.24256766811,118.621205925892,227.839214685046
"3291","WW33",38155.434,38155.976,"N",51.540991114378,220.673462907351,185.411612667932,12.1272848051846,17.1566884473828
"3292","WW33",38156.014,38156.602,"N",52.5248695127599,118.75448141042,107.523319836791,1.15884148144587,1.40932310346846
"3293","WW33",38158.417,38158.829,"N",60.4443113510981,130.518900090494,116.381530335372,29.785517864946,36.0705949753317
"3294","WW33",38161.059,38162.655,"N",72.939263896459,394.49455194385,291.39572487604,79.0713030039582,152.214383608448
"3295","WW33",38163.796,38169.107,"N",73.6925257469023,363.858750668638,275.291994614513,67.2484025494156,107.421716842913
"3296","WW60",8724.81,8725.493,"T",54.9928884180466,291.555321197453,232.731313381316,36.8498287665156,55.7143188730751
"3297","WW60",8783.175,8783.553,"T",53.9717053801683,229.546198127291,191.723034239659,11.3806188509527,16.0328493823387
"3298","WW60",8783.673,8783.986,"T",53.7285794497227,202.011249198917,172.054367168224,2.49870911258757,3.41839411114583
